GameUID,PitchNo,PitchUID,PlayID,Date,Time,UTCDate,UTCTime,LocalDateTime,UTCDateTime,PitcherTeam,BatterTeam,PitchCall,PlayResult,DetectedShift,1B_PositionAtReleaseX,1B_PositionAtReleaseZ,2B_PositionAtReleaseX,2B_PositionAtReleaseZ,3B_PositionAtReleaseX,3B_PositionAtReleaseZ,SS_PositionAtReleaseX,SS_PositionAtReleaseZ,LF_PositionAtReleaseX,LF_PositionAtReleaseZ,CF_PositionAtReleaseX,CF_PositionAtReleaseZ,RF_PositionAtReleaseX,RF_PositionAtReleaseZ,1B_Name,1B_Id,2B_Name,2B_Id,3B_Name,3B_Id,SS_Name,SS_Id,LF_Name,LF_Id,CF_Name,CF_Id,RF_Name,RF_Id,FHC
231a033c-9fee-4ed3-8ab0-22db20dde7fc,113,edf5f830-da9f-11ef-9c6c-e1b4b003f2ac,9ffdd021-5d7e-413b-b09f-c3d3d5af3d40,2025-01-24,14:09:49.30,2025-01-24,22:09:49.30,2025-01-24T14:09:49.3060000-08:00,2025-01-24T22:09:49.3060000Z,POM_COL,AZU_PAC,InPlay,Out,NoShift,94.12742,60.06608,142.19,27.895,96.9071,-64.50528,136.75423,-44.84357,282.95937,-129.90958,304.10309,-8.77428,248.93063,121.89753,,,,,,,,,,,,,,,true
231a033c-9fee-4ed3-8ab0-22db20dde7fc,114,46b452a0-daa0-11ef-9c6c-e1b4b003f2ac,bb7ac884-c719-4b65-9f30-c110fa7ed4b2,2025-01-24,14:12:18.17,2025-01-24,22:12:18.17,2025-01-24T14:12:18.1770000-08:00,2025-01-24T22:12:18.1770000Z,AZU_PAC,POM_COL,StrikeCalled,Undefined,NoShift,97.13021,68.93641,147.40296,37.58508,77.64663,-50.49362,143.11105,-41.64615,273.50233,-138.3248,297.99401,-4.54906,250.60721,124.13113,"Hayes, Jacob",1000325726,"Martinez, Dominic",1000128046,"Freer, Jacob",10308381,"Camarillo, Allan",1000345439,"Chavez, Josh",1000325743,"Cook, Elijah",1000365365,"Yanez, Danny",1000325701,true
231a033c-9fee-4ed3-8ab0-22db20dde7fc,115,4efb0170-daa0-11ef-9c6c-e1b4b003f2ac,3f6b72b0-66ea-4c8c-84e1-5e2a8584e7e4,2025-01-24,14:12:32.01,2025-01-24,22:12:32.01,2025-01-24T14:12:32.0150000-08:00,2025-01-24T22:12:32.0150000Z,AZU_PAC,POM_COL,BallCalled,Undefined,NoShift,98.14209,69.56514,147.2523,38.77874,93.69109,-67.50289,142.76516,-41.25577,261.46861,-134.56408,294.29301,-7.74348,247.50809,122.47628,,,,,,,,,,,,,,,true
231a033c-9fee-4ed3-8ab0-22db20dde7fc,116,577df5f0-daa0-11ef-9c6c-e1b4b003f2ac,66949381-95b4-440b-86b0-603af1ef9235,2025-01-24,14:12:46.22,2025-01-24,22:12:46.22,2025-01-24T14:12:46.2220000-08:00,2025-01-24T22:12:46.2220000Z,AZU_PAC,POM_COL,StrikeCalled,Undefined,NoShift,98.26441,70.91609,145.8797,39.42404,94.60901,-67.69478,141.39758,-40.80453,266.24575,-134.31904,293.70336,-7.38857,247.43588,123.69212,,,,,,,,,,,,,,,true
231a033c-9fee-4ed3-8ab0-22db20dde7fc,117,619bd5c0-daa0-11ef-9c6c-e1b4b003f2ac,a1756b0d-9190-40ea-be6b-3b279d1a65b7,2025-01-24,14:13:03.24,2025-01-24,22:13:03.24,2025-01-24T14:13:03.2480000-08:00,2025-01-24T22:13:03.2480000Z,AZU_PAC,POM_COL,BallCalled,Undefined,NoShift,97.89022,70.164,147.89002,38.10726,95.53953,-68.29567,144.14012,-41.72654,268.00322,-138.68218,290.06341,-5.45178,242.42833,120.8651,,,,,,,,,,,,,,,true
231a033c-9fee-4ed3-8ab0-22db20dde7fc,118,6eaf00c0-daa0-11ef-9c6c-e1b4b003f2ac,cfb2be1d-e8be-451c-b3f2-6402a676d5be,2025-01-24,14:13:25.25,2025-01-24,22:13:25.25,2025-01-24T14:13:25.2580000-08:00,2025-01-24T22:13:25.2580000Z,AZU_PAC,POM_COL,InPlay,Double,NoShift,97.63853,71.65719,145.7949,38.83486,95.56592,-68.2426,148.6149,-36.19663,265.85702,-136.60141,281.86999,-4.39686,242.98239,122.38021,,,,,,,,,,,,,,,true
231a033c-9fee-4ed3-8ab0-22db20dde7fc,119,88f058d0-daa0-11ef-9c6c-e1b4b003f2ac,095b85d7-8de9-4522-b9fc-6c1050fbe891,2025-01-24,14:14:09.27,2025-01-24,22:14:09.27,2025-01-24T14:14:09.2780000-08:00,2025-01-24T22:14:09.2780000Z,AZU_PAC,POM_COL,BallCalled,Undefined,NoShift,91.08799,69.84897,142.38886,50.47025,67.74579,-47.7608,129.22578,-19.41372,249.01321,-122.24002,278.72549,-6.3668,238.91764,135.30996,,,,,,,,,,,,,,,true
231a033c-9fee-4ed3-8ab0-22db20dde7fc,120,944ef600-daa0-11ef-9c6c-e1b4b003f2ac,c20c4e64-566b-4c9e-b428-6b6bbe0f6be2,2025-01-24,14:14:28.38,2025-01-24,22:14:28.38,2025-01-24T14:14:28.3850000-08:00,2025-01-24T22:14:28.3850000Z,AZU_PAC,POM_COL,FoulBallNotFieldable,Undefined,NoShift,89.74983,70.37356,141.69793,52.23553,70.26668,-49.68101,129.76466,-21.57156,245.07661,-120.28708,281.21896,-6.80012,241.42602,130.25157,,,,,,,,,,,,,,,true
231a033c-9fee-4ed3-8ab0-22db20dde7fc,121,b086c6e0-daa0-11ef-9c6c-e1b4b003f2ac,ad72f074-7351-4ca1-8b44-fdbac2e5bf86,2025-01-24,14:15:15.70,2025-01-24,22:15:15.70,2025-01-24T14:15:15.7040000-08:00,2025-01-24T22:15:15.7040000Z,AZU_PAC,POM_COL,FoulBallNotFieldable,Undefined,NoShift,93.56678,76.14467,138.75325,53.81607,72.00245,-50.15994,133.28644,-20.47004,252.50559,-126.54771,282.43091,-6.62031,237.31144,131.8108,,,,,,,,,,,,,,,true
231a033c-9fee-4ed3-8ab0-22db20dde7fc,122,c02e3150-daa0-11ef-9c6c-e1b4b003f2ac,d3fb7169-75c2-4821-a448-5d8e756abb30,2025-01-24,14:15:41.94,2025-01-24,22:15:41.94,2025-01-24T14:15:41.9480000-08:00,2025-01-24T22:15:41.9480000Z,AZU_PAC,POM_COL,StrikeSwinging,Undefined,NoShift,93.01741,77.23423,137.36762,55.70572,79.69714,-51.95889,131.79423,-15.80965,252.88677,-128.27109,279.66055,-7.50109,236.80486,133.74414,,,,,,,,,,,,,,,true
231a033c-9fee-4ed3-8ab0-22db20dde7fc,123,d3ed9500-daa0-11ef-9c6c-e1b4b003f2ac,f0b33e23-fb84-4b81-ab2f-cd4b23891f57,2025-01-24,14:16:14.96,2025-01-24,22:16:14.96,2025-01-24T14:16:14.9680000-08:00,2025-01-24T22:16:14.9680000Z,AZU_PAC,POM_COL,StrikeCalled,Undefined,RightInfieldShift,93.19795,77.95294,137.30312,57.77685,72.97593,-49.51054,123.88298,10.0001,255.86981,-126.86486,292.30283,-9.0537,242.72293,151.47224,,,,,,,,,,,,,,,true
231a033c-9fee-4ed3-8ab0-22db20dde7fc,124,deadcf50-daa0-11ef-9c6c-e1b4b003f2ac,3a625ac5-32b2-4898-bc43-09880e7a4ed0,2025-01-24,14:16:33.03,2025-01-24,22:16:33.03,2025-01-24T14:16:33.0340000-08:00,2025-01-24T22:16:33.0340000Z,AZU_PAC,POM_COL,BallCalled,Undefined,RightInfieldShift,93.3904,78.43212,135.95366,59.38199,81.49052,-50.32383,124.68783,10.95291,250.15178,-124.75117,280.62723,-7.21281,236.70225,146.08068,,,,,,,,,,,,,,,true
231a033c-9fee-4ed3-8ab0-22db20dde7fc,125,eafbfca0-daa0-11ef-9c6c-e1b4b003f2ac,4a6b8e15-ed51-4e42-b0f8-886072be0530,2025-01-24,14:16:53.76,2025-01-24,22:16:53.76,2025-01-24T14:16:53.7640000-08:00,2025-01-24T22:16:53.7640000Z,AZU_PAC,POM_COL,BallCalled,Undefined,RightInfieldShift,93.19456,78.09237,134.3798,60.37722,81.44027,-50.63246,124.76408,10.80693,251.23379,-126.77284,285.66733,-9.47227,237.88846,144.56503,,,,,,,,,,,,,,,true
231a033c-9fee-4ed3-8ab0-22db20dde7fc,126,f6db6290-daa0-11ef-9c6c-e1b4b003f2ac,9d8d209c-6138-412d-bf87-222ac85c6db8,2025-01-24,14:17:13.70,2025-01-24,22:17:13.70,2025-01-24T14:17:13.7050000-08:00,2025-01-24T22:17:13.7050000Z,AZU_PAC,POM_COL,BallCalled,Undefined,RightInfieldShift,92.8783,78.68217,132.90961,60.38981,79.42658,-51.74458,124.67598,10.55742,251.56545,-126.74332,292.991,-9.69922,238.61085,144.85124,,,,,,,,,,,,,,,true
231a033c-9fee-4ed3-8ab0-22db20dde7fc,127,0597d0c0-daa1-11ef-9c6c-e1b4b003f2ac,75e45b04-87f9-416c-a7cf-cb30e9cd1f43,2025-01-24,14:17:38.37,2025-01-24,22:17:38.37,2025-01-24T14:17:38.3720000-08:00,2025-01-24T22:17:38.3720000Z,AZU_PAC,POM_COL,BallCalled,Undefined,RightInfieldShift,93.98369,78.6122,137.32845,57.58101,79.96367,-51.87188,123.67275,10.89764,256.15883,-127.01507,286.88085,-9.18379,241.64722,142.28211,,,,,,,,,,,,,,,true
231a033c-9fee-4ed3-8ab0-22db20dde7fc,128,1a10e780-daa1-11ef-9c6c-e1b4b003f2ac,bde33555-4844-473e-aa41-3ba7625eb7cb,2025-01-24,14:18:12.74,2025-01-24,22:18:12.74,2025-01-24T14:18:12.7430000-08:00,2025-01-24T22:18:12.7430000Z,AZU_PAC,POM_COL,StrikeCalled,Undefined,NoShift,91.54085,65.30549,141.09568,22.79167,91.71485,-67.01854,133.36178,-28.2104,254.56622,-134.34278,295.62616,-8.96858,231.79673,129.77501,,,,,,,,,,,,,,,true
231a033c-9fee-4ed3-8ab0-22db20dde7fc,129,258fb6e0-daa1-11ef-9c6c-e1b4b003f2ac,f2b52016-576f-43b2-8f4c-3ad3cfcf72b3,2025-01-24,14:18:32.08,2025-01-24,22:18:32.08,2025-01-24T14:18:32.0820000-08:00,2025-01-24T22:18:32.0820000Z,AZU_PAC,POM_COL,InPlay,FieldersChoice,NoShift,91.00884,66.0142,142.23793,24.93599,90.44561,-66.6397,137.05117,-28.92988,255.3062,-147.00605,296.24052,-5.78654,234.29279,138.56793,,,,,,,,,,,,,,,true
231a033c-9fee-4ed3-8ab0-22db20dde7fc,130,39a6fe90-daa1-11ef-9c6c-e1b4b003f2ac,d7dcd6ea-eaf0-4a80-b8ca-7f1643a09ab6,2025-01-24,14:19:05.71,2025-01-24,22:19:05.71,2025-01-24T14:19:05.7160000-08:00,2025-01-24T22:19:05.7160000Z,AZU_PAC,POM_COL,StrikeCalled,Undefined,NoShift,64.40577,58.10607,142.96408,27.44188,95.13084,-68.8195,144.39691,-39.9051,255.39127,-136.32195,289.54478,-4.29352,239.40588,128.91148,,,,,,,,,,,,,,,true
231a033c-9fee-4ed3-8ab0-22db20dde7fc,131,439dce60-daa1-11ef-9c6c-e1b4b003f2ac,c2fddb2a-5d26-4e13-bcf8-fdc2fcffeab3,2025-01-24,14:19:22.46,2025-01-24,22:19:22.46,2025-01-24T14:19:22.4620000-08:00,2025-01-24T22:19:22.4620000Z,AZU_PAC,POM_COL,StrikeSwinging,Undefined,NoShift,64.24607,56.95086,142.33082,28.92479,95.87383,-69.12442,144.26925,-39.92502,254.03297,-137.34303,293.69286,-4.54052,228.94459,128.83273,,,,,,,,,,,,,,,true
231a033c-9fee-4ed3-8ab0-22db20dde7fc,132,4e68de20-daa1-11ef-9c6c-e1b4b003f2ac,4a0161e6-1ef4-4efa-946f-79c3cd6d5ee2,2025-01-24,14:19:40.62,2025-01-24,22:19:40.62,2025-01-24T14:19:40.6210000-08:00,2025-01-24T22:19:40.6210000Z,AZU_PAC,POM_COL,FoulBallNotFieldable,Undefined,NoShift,64.4997,57.57929,144.46433,28.71004,97.37423,-70.18814,146.87872,-40.81504,255.30519,-138.0498,294.5485,-4.6746,239.22256,134.19308,,,,,,,,,,,,,,,true
231a033c-9fee-4ed3-8ab0-22db20dde7fc,133,5d597bb0-daa1-11ef-9c6c-e1b4b003f2ac,5830b6ce-1c26-45f3-b107-3c3fa5e1ba48,2025-01-24,14:20:05.59,2025-01-24,22:20:05.59,2025-01-24T14:20:05.5990000-08:00,2025-01-24T22:20:05.5990000Z,AZU_PAC,POM_COL,StrikeCalled,Undefined,NoShift,65.34218,58.24304,142.42556,27.93552,94.60465,-70.58254,144.26105,-41.71012,255.81535,-137.45202,289.35157,0.58472,219.60839,125.79734,,,,,,,,,,,,,,,true
231a033c-9fee-4ed3-8ab0-22db20dde7fc,134,1610c690-daa2-11ef-9c6c-e1b4b003f2ac,c3b2680a-957c-4be3-b86c-45563cef426b,2025-01-24,14:25:15.63,2025-01-24,22:25:15.63,2025-01-24T14:25:15.6300000-08:00,2025-01-24T22:25:15.6300000Z,POM_COL,AZU_PAC,BallCalled,Undefined,NoShift,96.66802,71.09944,145.82451,35.71377,94.10588,-60.17273,142.09679,-39.62359,289.15107,-150.63541,308.70784,-11.13297,257.24245,122.28536,"Legg, Jimmy",1000115608,"Kinney, William",1000092038,"Berry, Cooper",1000276381,"Pierantoni, Greg",1000091552,"Gold, Jack",1000108729,"Ng, JC",1000115591,"Gonzaga, Kai",10138924,true
231a033c-9fee-4ed3-8ab0-22db20dde7fc,135,1e6e31b0-daa2-11ef-9c6c-e1b4b003f2ac,50feb595-e902-4c76-9047-22570179f1bf,2025-01-24,14:25:29.63,2025-01-24,22:25:29.63,2025-01-24T14:25:29.6370000-08:00,2025-01-24T22:25:29.6370000Z,POM_COL,AZU_PAC,InPlay,Out,NoShift,97.95367,72.62024,145.98211,35.31852,95.9552,-61.95293,141.97425,-38.59558,287.32672,-148.1687,309.35328,-11.08265,255.81995,120.25737,,,,,,,,,,,,,,,true
231a033c-9fee-4ed3-8ab0-22db20dde7fc,136,2f52b000-daa2-11ef-9c6c-e1b4b003f2ac,60c53cf7-9ec4-4e59-9e8c-17ab0b3d461c,2025-01-24,14:25:57.99,2025-01-24,22:25:57.99,2025-01-24T14:25:57.9910000-08:00,2025-01-24T22:25:57.9910000Z,POM_COL,AZU_PAC,StrikeSwinging,Undefined,NoShift,96.91392,61.15826,146.32249,33.40275,98.39522,-68.17693,140.02455,-43.35869,285.36239,-149.07555,303.0963,-7.24299,245.32223,119.81935,,,,,,,,,,,,,,,true
231a033c-9fee-4ed3-8ab0-22db20dde7fc,137,384640a0-daa2-11ef-9c6c-e1b4b003f2ac,00249134-0e13-4c6e-9bb7-0a11ce7c6eaa,2025-01-24,14:26:12.89,2025-01-24,22:26:12.89,2025-01-24T14:26:12.8950000-08:00,2025-01-24T22:26:12.8950000Z,POM_COL,AZU_PAC,BallCalled,Undefined,NoShift,96.49674,59.37552,147.30652,33.10143,98.12762,-68.21393,139.99953,-43.46512,276.31459,-142.53469,308.79323,-10.59831,249.42183,120.88976,,,,,,,,,,,,,,,true
231a033c-9fee-4ed3-8ab0-22db20dde7fc,138,40a1fe10-daa2-11ef-9c6c-e1b4b003f2ac,088a92fb-10b4-4f12-af27-0baf4ae2b20c,2025-01-24,14:26:27.00,2025-01-24,22:26:27.00,2025-01-24T14:26:27.0070000-08:00,2025-01-24T22:26:27.0070000Z,POM_COL,AZU_PAC,FoulBallNotFieldable,Undefined,NoShift,96.48641,59.624,146.37332,33.02816,97.75742,-66.89407,139.38337,-43.71716,281.42948,-143.2136,306.51733,-10.66918,246.67503,120.47501,,,,,,,,,,,,,,,true
231a033c-9fee-4ed3-8ab0-22db20dde7fc,139,4c8f1fa0-daa2-11ef-9c6c-e1b4b003f2ac,c1f4f699-c7d0-4b93-83e7-4bee69b79632,2025-01-24,14:26:46.88,2025-01-24,22:26:46.88,2025-01-24T14:26:46.8810000-08:00,2025-01-24T22:26:46.8810000Z,POM_COL,AZU_PAC,BallCalled,Undefined,NoShift,95.13241,57.96819,145.95543,33.44116,98.33919,-68.16038,140.04453,-44.26454,281.26386,-138.03464,299.93738,-8.28973,247.11067,120.80137,,,,,,,,,,,,,,,true
231a033c-9fee-4ed3-8ab0-22db20dde7fc,140,5574a680-daa2-11ef-9c6c-e1b4b003f2ac,44cd7c49-66eb-4621-8c71-5949e7e477d2,2025-01-24,14:27:01.82,2025-01-24,22:27:01.82,2025-01-24T14:27:01.8210000-08:00,2025-01-24T22:27:01.8210000Z,POM_COL,AZU_PAC,BallCalled,Undefined,NoShift,94.81786,57.4385,146.79396,32.83809,97.57829,-67.42866,139.70226,-43.25618,272.51599,-134.82625,302.28996,-8.27433,243.33074,118.83155,,,,,,,,,,,,,,,true
231a033c-9fee-4ed3-8ab0-22db20dde7fc,141,5e44d0a0-daa2-11ef-9c6c-e1b4b003f2ac,109c36aa-28c8-4964-b17a-f9bfa8480f4f,2025-01-24,14:27:16.71,2025-01-24,22:27:16.71,2025-01-24T14:27:16.7140000-08:00,2025-01-24T22:27:16.7140000Z,POM_COL,AZU_PAC,InPlay,Out,NoShift,97.26263,58.02673,146.81411,33.48166,97.2001,-66.25343,138.65167,-43.29175,274.57707,-134.12252,306.47453,-8.36062,244.95606,120.41135,,,,,,,,,,,,,,,true
231a033c-9fee-4ed3-8ab0-22db20dde7fc,142,7752b1c0-daa2-11ef-9c6c-e1b4b003f2ac,201b5ede-b6af-4401-9525-e2c233ba9a57,2025-01-24,14:27:58.72,2025-01-24,22:27:58.72,2025-01-24T14:27:58.7210000-08:00,2025-01-24T22:27:58.7210000Z,POM_COL,AZU_PAC,StrikeCalled,Undefined,NoShift,99.06405,61.71969,147.29716,30.86653,93.96332,-62.76691,138.38333,-46.23545,292.92276,-143.86898,300.49739,-9.08476,248.03597,117.44224,,,,,,,,,,,,,,,true
231a033c-9fee-4ed3-8ab0-22db20dde7fc,143,7fefe500-daa2-11ef-9c6c-e1b4b003f2ac,b149f4db-677d-4514-ad61-9a9231183490,2025-01-24,14:28:13.16,2025-01-24,22:28:13.16,2025-01-24T14:28:13.1690000-08:00,2025-01-24T22:28:13.1690000Z,POM_COL,AZU_PAC,BallCalled,Undefined,NoShift,99.27649,61.14271,146.98292,31.30258,95.31566,-63.68733,138.99641,-45.47369,290.68325,-140.27078,300.97041,-9.98702,243.59015,117.92615,,,,,,,,,,,,,,,true
231a033c-9fee-4ed3-8ab0-22db20dde7fc,144,87f62f70-daa2-11ef-9c6c-e1b4b003f2ac,4431b43f-1c0e-4e36-b448-d88b50ca733d,2025-01-24,14:28:26.64,2025-01-24,22:28:26.64,2025-01-24T14:28:26.6490000-08:00,2025-01-24T22:28:26.6490000Z,POM_COL,AZU_PAC,BallCalled,Undefined,NoShift,98.03556,59.04195,149.49267,33.43638,96.47007,-64.348,138.35617,-45.0523,284.67773,-137.50839,299.63853,-10.45194,246.08621,118.38133,,,,,,,,,,,,,,,true
231a033c-9fee-4ed3-8ab0-22db20dde7fc,145,9054fa20-daa2-11ef-9c6c-e1b4b003f2ac,e3dcb2ca-795e-4e5e-a712-602161c3e36b,2025-01-24,14:28:40.64,2025-01-24,22:28:40.64,2025-01-24T14:28:40.6430000-08:00,2025-01-24T22:28:40.6430000Z,POM_COL,AZU_PAC,BallCalled,Undefined,NoShift,99.93748,59.75578,148.22777,32.08278,96.43002,-64.48717,139.68142,-45.12179,282.42579,-135.26098,304.9459,-10.69241,251.12903,119.7481,,,,,,,,,,,,,,,true
231a033c-9fee-4ed3-8ab0-22db20dde7fc,146,98692740-daa2-11ef-9c6c-e1b4b003f2ac,5e7fa11f-d4c2-4159-b229-683ade21f9a1,2025-01-24,14:28:54.23,2025-01-24,22:28:54.23,2025-01-24T14:28:54.2320000-08:00,2025-01-24T22:28:54.2320000Z,POM_COL,AZU_PAC,FoulBallNotFieldable,Undefined,NoShift,99.07257,59.65965,147.45491,32.24085,96.31865,-64.36775,140.50467,-45.24735,284.76487,-136.05103,301.18011,-9.59559,247.50431,117.2124,,,,,,,,,,,,,,,true
231a033c-9fee-4ed3-8ab0-22db20dde7fc,147,a2c98e50-daa2-11ef-9c6c-e1b4b003f2ac,f9ab764e-5685-452a-aad3-913bcd53d284,2025-01-24,14:29:11.66,2025-01-24,22:29:11.66,2025-01-24T14:29:11.6630000-08:00,2025-01-24T22:29:11.6630000Z,POM_COL,AZU_PAC,FoulBallNotFieldable,Undefined,NoShift,98.16329,59.02884,147.14291,33.61056,95.2044,-64.43849,138.66917,-45.82803,286.90439,-138.26233,303.86445,-11.61607,241.33288,117.99261,,,,,,,,,,,,,,,true
231a033c-9fee-4ed3-8ab0-22db20dde7fc,148,b15b9120-daa2-11ef-9c6c-e1b4b003f2ac,99652102-afea-4c41-8c32-11a34a9e7df7,2025-01-24,14:29:36.12,2025-01-24,22:29:36.12,2025-01-24T14:29:36.1230000-08:00,2025-01-24T22:29:36.1230000Z,POM_COL,AZU_PAC,InPlay,Out,NoShift,97.64844,58.09853,145.87631,36.2988,94.22864,-64.52847,138.78683,-44.31077,282.09269,-135.03674,302.01349,-8.04295,243.79257,116.9609,,,,,,,,,,,,,,,true
231a033c-9fee-4ed3-8ab0-22db20dde7fc,149,f2aa9f40-daa2-11ef-9c6c-e1b4b003f2ac,46162b2e-5d6f-4b0a-999e-5dfee47b9396,2025-01-24,14:31:25.66,2025-01-24,22:31:25.66,2025-01-24T14:31:25.6610000-08:00,2025-01-24T22:31:25.6610000Z,AZU_PAC,POM_COL,BallCalled,Undefined,NoShift,92.9935,67.6805,148.51149,37.4433,73.37421,-51.08394,145.23677,-37.05519,254.47528,-126.12984,301.20259,14.22145,246.71087,121.73482,,,,,,,,,,,,,,,true
231a033c-9fee-4ed3-8ab0-22db20dde7fc,150,fb55dc40-daa2-11ef-9c6c-e1b4b003f2ac,931a3561-dedc-4cc8-9a2a-a61f96f43bde,2025-01-24,14:31:40.23,2025-01-24,22:31:40.23,2025-01-24T14:31:40.2390000-08:00,2025-01-24T22:31:40.2390000Z,AZU_PAC,POM_COL,InPlay,Out,NoShift,96.17432,70.56161,146.54869,37.10801,75.70257,-52.10191,145.87258,-37.05726,254.25088,-129.31644,287.42482,-5.50461,245.38791,124.71234,,,,,,,,,,,,,,,true
231a033c-9fee-4ed3-8ab0-22db20dde7fc,151,0d9381f0-daa3-11ef-9c6c-e1b4b003f2ac,971682ec-5615-42ee-8dbe-b3d3318da544,2025-01-24,14:32:10.83,2025-01-24,22:32:10.83,2025-01-24T14:32:10.8350000-08:00,2025-01-24T22:32:10.8350000Z,AZU_PAC,POM_COL,StrikeCalled,Undefined,NoShift,94.31508,79.25576,139.15253,54.13246,82.87086,-51.38841,148.12003,-27.48871,245.47574,-110.60613,293.05345,-6.64091,236.70681,132.93287,,,,,,,,,,,,,,,true
231a033c-9fee-4ed3-8ab0-22db20dde7fc,152,15c485e0-daa3-11ef-9c6c-e1b4b003f2ac,894f1f6d-85c1-4189-a604-70f59ae2815e,2025-01-24,14:32:24.54,2025-01-24,22:32:24.54,2025-01-24T14:32:24.5480000-08:00,2025-01-24T22:32:24.5480000Z,AZU_PAC,POM_COL,StrikeCalled,Undefined,NoShift,95.56094,79.97395,139.94163,55.41296,83.4372,-51.73304,149.09878,-27.07671,246.56478,-112.97102,287.30857,-7.93804,240.89261,133.80694,,,,,,,,,,,,,,,true
231a033c-9fee-4ed3-8ab0-22db20dde7fc,153,1e95e880-daa3-11ef-9c6c-e1b4b003f2ac,d9ab8ba5-f684-42b7-8e63-89dacf6faf69,2025-01-24,14:32:39.34,2025-01-24,22:32:39.34,2025-01-24T14:32:39.3460000-08:00,2025-01-24T22:32:39.3460000Z,AZU_PAC,POM_COL,BallCalled,Undefined,NoShift,96.36376,79.34664,139.14965,53.49911,93.21159,-59.20198,150.26165,-28.06935,250.13484,-118.2866,287.04081,-10.56622,236.82901,132.60189,,,,,,,,,,,,,,,true
231a033c-9fee-4ed3-8ab0-22db20dde7fc,154,28a21510-daa3-11ef-9c6c-e1b4b003f2ac,eb364249-d970-471b-9f47-9626f5001370,2025-01-24,14:32:56.19,2025-01-24,22:32:56.19,2025-01-24T14:32:56.1950000-08:00,2025-01-24T22:32:56.1950000Z,AZU_PAC,POM_COL,FoulBallNotFieldable,Undefined,NoShift,96.48529,79.99021,137.13815,56.24082,94.9395,-59.99448,147.54025,-28.97026,255.37972,-120.79667,283.86591,-12.2984,239.98301,132.90417,,,,,,,,,,,,,,,true
231a033c-9fee-4ed3-8ab0-22db20dde7fc,155,34b44ad0-daa3-11ef-9c6c-e1b4b003f2ac,52397bcb-a73e-46a0-898d-922b752baa85,2025-01-24,14:33:16.40,2025-01-24,22:33:16.40,2025-01-24T14:33:16.4080000-08:00,2025-01-24T22:33:16.4080000Z,AZU_PAC,POM_COL,BallCalled,Undefined,NoShift,94.94445,79.46514,137.31186,57.09008,94.46516,-59.73768,149.25735,-29.34395,238.48079,-115.88036,287.80935,-13.00416,243.00759,135.33632,,,,,,,,,,,,,,,true
231a033c-9fee-4ed3-8ab0-22db20dde7fc,156,3f62f8f0-daa3-11ef-9c6c-e1b4b003f2ac,db726e57-ae03-4bf9-9923-6f7849e2b726,2025-01-24,14:33:34.38,2025-01-24,22:33:34.38,2025-01-24T14:33:34.3880000-08:00,2025-01-24T22:33:34.3880000Z,AZU_PAC,POM_COL,BallCalled,Undefined,NoShift,93.66849,77.80763,139.53058,56.52,93.19208,-62.93388,148.97765,-28.61558,240.05573,-122.77185,290.73896,-13.41886,240.32062,132.09767,,,,,,,,,,,,,,,true
231a033c-9fee-4ed3-8ab0-22db20dde7fc,157,4acae4f0-daa3-11ef-9c6c-e1b4b003f2ac,7725f605-7b0b-4218-8c6b-1ff61f383943,2025-01-24,14:33:53.54,2025-01-24,22:33:53.54,2025-01-24T14:33:53.5480000-08:00,2025-01-24T22:33:53.5480000Z,AZU_PAC,POM_COL,StrikeCalled,Undefined,NoShift,93.37802,77.95742,139.37835,53.78189,93.28302,-63.37122,146.40001,-27.62426,236.62447,-120.34203,287.62662,-12.60575,236.99145,131.11696,,,,,,,,,,,,,,,true
231a033c-9fee-4ed3-8ab0-22db20dde7fc,158,5ced1360-daa3-11ef-9c6c-e1b4b003f2ac,6322e4eb-0a6b-49d3-82c6-6bef30631d48,2025-01-24,14:34:23.91,2025-01-24,22:34:23.91,2025-01-24T14:34:23.9130000-08:00,2025-01-24T22:34:23.9130000Z,AZU_PAC,POM_COL,FoulBallNotFieldable,Undefined,NoShift,89.93064,72.59142,141.24355,48.42133,72.33777,-48.62468,149.09997,-29.89851,240.99287,-119.32296,280.75021,-14.11256,238.64477,128.13748,,,,,,,,,,,,,,,true
231a033c-9fee-4ed3-8ab0-22db20dde7fc,159,6bccc100-daa3-11ef-9c6c-e1b4b003f2ac,e690cf5c-5036-4ed9-b440-71cd4bd58c6b,2025-01-24,14:34:48.86,2025-01-24,22:34:48.86,2025-01-24T14:34:48.8680000-08:00,2025-01-24T22:34:48.8680000Z,AZU_PAC,POM_COL,BallCalled,Undefined,NoShift,92.38149,78.02171,139.58958,52.64781,71.94663,-48.32643,151.31813,-28.99857,241.59052,-123.40672,283.87712,-12.55407,234.04105,126.66478,,,,,,,,,,,,,,,true
231a033c-9fee-4ed3-8ab0-22db20dde7fc,160,763f7790-daa3-11ef-9c6c-e1b4b003f2ac,090ddecc-39fb-4cc5-bc5f-8111c2d9ee8a,2025-01-24,14:35:06.42,2025-01-24,22:35:06.42,2025-01-24T14:35:06.4250000-08:00,2025-01-24T22:35:06.4250000Z,AZU_PAC,POM_COL,FoulBallNotFieldable,Undefined,NoShift,94.5469,78.87802,142.02723,53.2852,77.40342,-52.19592,149.36565,-27.56818,243.74106,-124.4044,279.527,-12.89387,235.19917,129.95936,,,,,,,,,,,,,,,true
